_id,name,id,nametype,recclass,mass (g),fall,year,reclat,reclong,GeoLocation
659f34b2c72de7d60a6242ee,Acfer 032,42,Valid,L6,495,Found,1989,27.65,4.46667,"(27.65, 4.46667)"
659f34b2c72de7d60a6242ef,Acfer 033,43,Valid,L6,93,Found,1989,27.65,4.43333,"(27.65, 4.43333)"
659f34b2c72de7d60a6242f0,Acfer 034,44,Valid,L6,184,Found,1989,27.63333,4.35,"(27.63333, 4.35)"
659f34b2c72de7d60a6242f1,Acfer 035,45,Valid,H6,36,Found,1989,27.6,4.3,"(27.6, 4.3)"
659f34b2c72de7d60a6242f2,Acfer 036,46,Valid,L5/6,112,Found,1989,27.58333,4.25,"(27.58333, 4.25)"
659f34b2c72de7d60a6242f3,Acfer 037,47,Valid,LL4-6,385,Found,1989,27.55,4.13333,"(27.55, 4.13333)"
659f34b2c72de7d60a6242f4,Acfer 038,48,Valid,H5,962,Found,1989,27.53333,4.0,"(27.53333, 4.0)"
659f34b2c72de7d60a6242f5,Acfer 039,49,Valid,L3.8,225,Found,1989,27.53333,3.91667,"(27.53333, 3.91667)"
659f34b2c72de7d60a6242f6,Acfer 040,50,Valid,L5-6,146,Found,1989,27.46667,3.78333,"(27.46667, 3.78333)"
659f34b2c72de7d60a6242f7,Acfer 041,51,Valid,L/LL6,134,Found,1989,27.43333,3.71667,"(27.43333, 3.71667)"
659f34b2c72de7d60a6242f8,Acfer 042,52,Valid,H5,246,Found,1989,27.46667,3.83333,"(27.46667, 3.83333)"
659f34b2c72de7d60a6242f9,Acfer 043,53,Valid,H4,120,Found,1989,27.51667,3.91667,"(27.51667, 3.91667)"
659f34b2c72de7d60a6242fb,Acfer 046,56,Valid,H5,1066,Found,1989,27.78333,4.7,"(27.78333, 4.7)"
659f34b2c72de7d60a6242fa,Acfer 044,54,Valid,L6,195,Found,1989,27.55,4.0,"(27.55, 4.0)"
659f34b2c72de7d60a6242fc,Acfer 047,57,Valid,L4,1440,Found,1989,27.83333,4.7,"(27.83333, 4.7)"
659f34b2c72de7d60a6242fd,Acfer 048,58,Valid,H4-5,115,Found,1989,27.55,4.08333,"(27.55, 4.08333)"
659f34b2c72de7d60a6242ff,Acfer 051,61,Valid,L5,905,Found,1989,27.61667,4.41667,"(27.61667, 4.41667)"
659f34b2c72de7d60a6242fe,Acfer 049,59,Valid,H5,82.9,Found,1989,27.41667,3.71667,"(27.41667, 3.71667)"
659f34b2c72de7d60a624300,Acfer 050,60,Valid,H6,1394,Found,1989,27.65,4.5,"(27.65, 4.5)"
659f34b2c72de7d60a624301,Acfer 052,62,Valid,L5,58,Found,1989,27.75,4.15,"(27.75, 4.15)"
659f34b2c72de7d60a624302,Acfer 053,63,Valid,H6,1937,Found,1989,27.73333,4.05,"(27.73333, 4.05)"
659f34b2c72de7d60a624303,Acfer 054,64,Valid,H5,2051,Found,1989,27.7,3.93333,"(27.7, 3.93333)"
659f34b2c72de7d60a624304,Acfer 055,65,Valid,H5,1338,Found,1989,27.5,3.98333,"(27.5, 3.98333)"
659f34b2c72de7d60a624305,Acfer 058,67,Valid,LL5-6,277,Found,1989,27.38333,3.71667,"(27.38333, 3.71667)"
659f34b2c72de7d60a624306,Acfer 056,66,Valid,L4,129,Found,1989,27.46667,3.88333,"(27.46667, 3.88333)"
659f34b2c72de7d60a624307,Acfer 059,68,Valid,CR2,281,Found,1989,27.51667,4.06667,"(27.51667, 4.06667)"
659f34b2c72de7d60a624308,Acfer 060,69,Valid,H4,226,Found,1989,27.56667,4.16667,"(27.56667, 4.16667)"
659f34b2c72de7d60a62430a,Acfer 062,71,Valid,H5,283,Found,1989,27.6,4.41667,"(27.6, 4.41667)"
659f34b2c72de7d60a624309,Acfer 061,70,Valid,H4-5,105,Found,1989,27.6,4.25,"(27.6, 4.25)"
659f34b2c72de7d60a62430b,Acfer 063,72,Valid,Mesosiderite,716,Found,1989,27.61667,4.56667,"(27.61667, 4.56667)"
659f34b2c72de7d60a62430c,Acfer 064,73,Valid,L5,854,Found,1989,27.61667,4.56667,"(27.61667, 4.56667)"
659f34b2c72de7d60a62430e,Acfer 066,75,Valid,LL3.8-6,517,Found,1990,27.63333,4.06667,"(27.63333, 4.06667)"
659f34b2c72de7d60a62430d,Acfer 065,74,Valid,H4-5,1539,Found,1989,27.5,4.28333,"(27.5, 4.28333)"
659f34b2c72de7d60a62430f,Acfer 067,76,Valid,H5,383,Found,1990,27.71667,4.78333,"(27.71667, 4.78333)"
659f34b2c72de7d60a624310,Acfer 068,77,Valid,L6,1805,Found,1990,27.55,3.7,"(27.55, 3.7)"
659f34b2c72de7d60a624311,Acfer 069,78,Valid,L6,941,Found,1990,27.53333,3.83333,"(27.53333, 3.83333)"
659f34b2c72de7d60a624312,Acfer 070,79,Valid,H4/5,138,Found,1990,27.68333,4.48333,"(27.68333, 4.48333)"
659f34b2c72de7d60a624313,Acfer 071,80,Valid,L6,1379,Found,1990,27.63333,4.28333,"(27.63333, 4.28333)"
659f34b2c72de7d60a624315,Acfer 074,83,Valid,L6,384,Found,1990,27.48333,3.83333,"(27.48333, 3.83333)"
659f34b2c72de7d60a624314,Acfer 072,81,Valid,L5/6,162,Found,1990,27.63333,4.25,"(27.63333, 4.25)"
659f34b2c72de7d60a624316,Acfer 073,82,Valid,H5,2010,Found,1990,27.53333,3.85,"(27.53333, 3.85)"
659f34b2c72de7d60a624318,Acfer 076,85,Valid,H5,183,Found,1990,27.7,4.35,"(27.7, 4.35)"
659f34b2c72de7d60a624317,Acfer 075,84,Valid,H5,1453,Found,1990,27.51667,3.73333,"(27.51667, 3.73333)"
659f34b2c72de7d60a624319,Acfer 077,86,Valid,L6,2538,Found,1990,27.63333,4.51667,"(27.63333, 4.51667)"
659f34b2c72de7d60a62431a,Acfer 078,87,Valid,H5,105,Found,1990,27.56667,4.15,"(27.56667, 4.15)"
659f34b2c72de7d60a62431b,Acfer 079,88,Valid,L6,387,Found,1990,27.5,3.68333,"(27.5, 3.68333)"
659f34b2c72de7d60a62431c,Acfer 080,89,Valid,L3.9,574,Found,1990,27.63333,4.51667,"(27.63333, 4.51667)"
659f34b2c72de7d60a62431d,Acfer 081,90,Valid,LL5-6,110,Found,1990,27.53333,3.86667,"(27.53333, 3.86667)"
659f34b2c72de7d60a62431f,Acfer 083,92,Valid,L6,690,Found,1990,27.48333,3.63333,"(27.48333, 3.63333)"
659f34b2c72de7d60a624320,Acfer 084,93,Valid,H5,6300,Found,1990,27.55,3.86667,"(27.55, 3.86667)"
659f34b2c72de7d60a62431e,Acfer 082,91,Valid,CV3,208,Found,1990,27.5,3.48333,"(27.5, 3.48333)"
659f34b2c72de7d60a624321,Acfer 085,94,Valid,H5,293,Found,1990,27.58333,3.95,"(27.58333, 3.95)"
659f34b2c72de7d60a624322,Acfer 086,95,Valid,CV3,173,Found,1990,27.66667,4.18333,"(27.66667, 4.18333)"
659f34b2c72de7d60a624323,Acfer 087,96,Valid,CR2,163,Found,1990,27.7,4.26667,"(27.7, 4.26667)"
659f34b2c72de7d60a624324,Acfer 088,97,Valid,L6,200,Found,1990,27.75,4.43333,"(27.75, 4.43333)"
659f34b2c72de7d60a624325,Acfer 089,98,Valid,H5,682,Found,1990,27.63333,4.3,"(27.63333, 4.3)"
659f34b2c72de7d60a624326,Acfer 090,99,Valid,H5,290,Found,1990,27.5,3.83333,"(27.5, 3.83333)"
659f34b2c72de7d60a624327,Acfer 091,100,Valid,LL5-6,3487,Found,1990,27.45,4.11667,"(27.45, 4.11667)"
659f34b2c72de7d60a624328,Acfer 092,101,Valid,H5,244,Found,1990,27.66667,4.51667,"(27.66667, 4.51667)"
659f34b2c72de7d60a624329,Acfer 093,102,Valid,L5,420,Found,1990,27.71667,4.13333,"(27.71667, 4.13333)"
659f34b2c72de7d60a62432a,Acfer 094,103,Valid,C2-ung,82,Found,1990,27.73333,4.43333,"(27.73333, 4.43333)"
659f34b2c72de7d60a62432b,Acfer 095,104,Valid,H3.7,104,Found,1990,27.71667,4.38333,"(27.71667, 4.38333)"
659f34b2c72de7d60a62432c,Acfer 096,105,Valid,L4-5,572,Found,1990,27.61667,4.2,"(27.61667, 4.2)"
659f34b2c72de7d60a62432d,Acfer 097,106,Valid,CR2,63,Found,1990,27.51667,3.96667,"(27.51667, 3.96667)"
659f34b2c72de7d60a62432e,Acfer 098,107,Valid,H5,5500,Found,1990,27.46667,3.88333,"(27.46667, 3.88333)"
659f34b2c72de7d60a62432f,Acfer 099,108,Valid,H5,313,Found,1990,27.45,3.83333,"(27.45, 3.83333)"
659f34b2c72de7d60a624330,Acfer 100,109,Valid,H6,140,Found,1990,27.46667,3.95,"(27.46667, 3.95)"
659f34b2c72de7d60a624331,Acfer 101,110,Valid,L6,452,Found,1990,27.53333,4.16667,"(27.53333, 4.16667)"
659f34b2c72de7d60a624333,Acfer 103,112,Valid,H5,665,Found,1990,27.8,4.5,"(27.8, 4.5)"
659f34b2c72de7d60a624332,Acfer 102,111,Valid,L3-5,346,Found,1990,27.66667,4.46667,"(27.66667, 4.46667)"
659f34b2c72de7d60a624334,Acfer 104,113,Valid,H4/5,992,Found,1990,27.63333,4.36667,"(27.63333, 4.36667)"
659f34b2c72de7d60a624335,Acfer 105,114,Valid,L6,392,Found,1990,27.55,4.13333,"(27.55, 4.13333)"
659f34b2c72de7d60a624336,Acfer 106,115,Valid,LL6,1390,Found,1990,27.5,3.9,"(27.5, 3.9)"
659f34b2c72de7d60a624337,Acfer 107,116,Valid,L6,105,Found,1990,27.45,3.75,"(27.45, 3.75)"
659f34b2c72de7d60a624338,Acfer 109,118,Valid,H4/5,236,Found,1990,27.55,3.76667,"(27.55, 3.76667)"
659f34b2c72de7d60a624339,Acfer 108,117,Valid,H6,828,Found,1990,27.5,3.88333,"(27.5, 3.88333)"
659f34b2c72de7d60a62433a,Acfer 110,119,Valid,L6,107,Found,1990,27.48333,3.8,"(27.48333, 3.8)"
659f34b2c72de7d60a62433b,Acfer 111,120,Valid,H3-6,987,Found,1990,27.48333,3.8,"(27.48333, 3.8)"
659f34b2c72de7d60a62433c,Acfer 112,121,Valid,LL4/5,216,Found,1990,27.65,4.03333,"(27.65, 4.03333)"
659f34b2c72de7d60a62433d,Acfer 113,122,Valid,LL6,2906,Found,1990,27.56667,4.03333,"(27.56667, 4.03333)"
659f34b2c72de7d60a62433f,Acfer 115,124,Valid,H6,287,Found,1990,27.73333,4.16667,"(27.73333, 4.16667)"
659f34b2c72de7d60a62433e,Acfer 114,123,Valid,CR2,43,Found,1990,27.6,3.96667,"(27.6, 3.96667)"
659f34b2c72de7d60a624341,Acfer 117,126,Valid,H4,178,Found,1990,27.73333,4.2,"(27.73333, 4.2)"
659f34b2c72de7d60a624340,Acfer 116,125,Valid,L6,345,Found,1990,27.73333,4.16667,"(27.73333, 4.16667)"
659f34b2c72de7d60a624342,Acfer 118,127,Valid,L6,752,Found,1990,27.66667,4.2,"(27.66667, 4.2)"
659f34b2c72de7d60a624343,Dominion Range 03241,32593,Valid,LL6,95,Found,2002,,,
659f34b2c72de7d60a624344,Acfer 120,129,Valid,LL6,861,Found,1990,27.65,4.3,"(27.65, 4.3)"
659f34b2c72de7d60a624345,Acfer 119,128,Valid,H3.8,121,Found,1990,27.65,4.23333,"(27.65, 4.23333)"
659f34b2c72de7d60a624346,Acfer 121,130,Valid,L5-6,427,Found,1990,27.68333,4.33333,"(27.68333, 4.33333)"
659f34b2c72de7d60a624347,Acfer 123,132,Valid,H3.9,452,Found,1990,27.46667,3.76667,"(27.46667, 3.76667)"
659f34b2c72de7d60a624348,Acfer 122,131,Valid,L4/5,235,Found,1990,27.5,3.66667,"(27.5, 3.66667)"
659f34b2c72de7d60a624349,Acfer 124,133,Valid,LL5-6,542,Found,1990,27.6,4.05,"(27.6, 4.05)"
659f34b2c72de7d60a62434a,Acfer 125,134,Valid,L6,3380,Found,1990,27.68333,4.35,"(27.68333, 4.35)"
659f34b2c72de7d60a62434c,Acfer 127,136,Valid,L6,699,Found,1990,27.7,4.3,"(27.7, 4.3)"
659f34b2c72de7d60a62434b,Acfer 126,135,Valid,LL5-6,280,Found,1990,27.51667,3.8,"(27.51667, 3.8)"
659f34b2c72de7d60a62434e,Acfer 129,138,Valid,H3.7,162,Found,1990,27.6,4.2,"(27.6, 4.2)"
659f34b2c72de7d60a62434d,Acfer 128,137,Valid,L6,163,Found,1990,27.5,4.3,"(27.5, 4.3)"
659f34b2c72de7d60a62434f,Acfer 130,139,Valid,H5,400,Found,1990,27.58333,4.0,"(27.58333, 4.0)"
659f34b2c72de7d60a624350,Acfer 131,140,Valid,LL6,171,Found,1990,27.58333,3.96667,"(27.58333, 3.96667)"
659f34b2c72de7d60a624351,Acfer 132,141,Valid,H6,1621,Found,1990,27.5,3.76667,"(27.5, 3.76667)"
659f34b2c72de7d60a624352,Acfer 133,142,Valid,L3-5,362,Found,1990,27.5,3.83333,"(27.5, 3.83333)"
659f34b2c72de7d60a624353,Acfer 134,143,Valid,L5,1161,Found,1990,27.76667,4.53333,"(27.76667, 4.53333)"
659f34b2c72de7d60a624354,Acfer 135,144,Valid,H5,124,Found,1990,27.55,4.03333,"(27.55, 4.03333)"
659f34b2c72de7d60a624355,Acfer 136,145,Valid,H5,324,Found,1990,27.46667,4.05,"(27.46667, 4.05)"
659f34b2c72de7d60a624356,Acfer 137,146,Valid,H4/5,106,Found,1990,27.58333,4.08333,"(27.58333, 4.08333)"
659f34b2c72de7d60a624358,Acfer 139,148,Valid,CR2,143,Found,1990,27.56667,4.08333,"(27.56667, 4.08333)"
659f34b2c72de7d60a624357,Acfer 138,147,Valid,L5,941,Found,1990,27.66667,4.08333,"(27.66667, 4.08333)"
659f34b2c72de7d60a624359,Acfer 140,149,Valid,L5,171,Found,1990,27.56667,4.08333,"(27.56667, 4.08333)"
659f34b2c72de7d60a62435a,Acfer 141,150,Valid,H5,58,Found,1990,27.58333,3.85,"(27.58333, 3.85)"
659f34b2c72de7d60a62435b,Acfer 142,151,Valid,L5,91,Found,1990,27.56667,4.35,"(27.56667, 4.35)"
659f34b2c72de7d60a62435c,Acfer 143,152,Valid,L6,417,Found,1990,27.66667,4.45,"(27.66667, 4.45)"
659f34b2c72de7d60a62435e,Acfer 145,154,Valid,L6,869,Found,1990,27.66667,4.28333,"(27.66667, 4.28333)"
659f34b2c72de7d60a62435d,Acfer 144,153,Valid,L6,186,Found,1990,27.66667,4.28333,"(27.66667, 4.28333)"
659f34b2c72de7d60a624360,Acfer 146,155,Valid,H5,200,Found,1990,27.63333,4.08333,"(27.63333, 4.08333)"
659f34b2c72de7d60a62435f,Acfer 147,156,Valid,L6,140,Found,1990,27.6,4.11667,"(27.6, 4.11667)"
659f34b2c72de7d60a624361,Acfer 148,157,Valid,H5,157,Found,1990,27.58333,4.06667,"(27.58333, 4.06667)"
659f34b2c72de7d60a624365,Acfer 152,161,Valid,H5,157,Found,1990,27.43333,3.75,"(27.43333, 3.75)"
659f34b2c72de7d60a624366,Acfer 153,162,Valid,H3.6-6,211,Found,1990,27.53333,3.95,"(27.53333, 3.95)"
659f34b2c72de7d60a624367,Acfer 154,163,Valid,H5,95,Found,1990,27.55,4.01667,"(27.55, 4.01667)"
659f34b2c72de7d60a624368,Acfer 155,164,Valid,L6,206,Found,1990,27.66667,4.25,"(27.66667, 4.25)"
659f34b2c72de7d60a624369,Acfer 156,165,Valid,L6,240,Found,1990,27.66667,4.23333,"(27.66667, 4.23333)"
659f34b2c72de7d60a62436a,Acfer 157,166,Valid,L6,1072,Found,1990,27.66667,4.23333,"(27.66667, 4.23333)"
659f34b2c72de7d60a624363,Acfer 150,159,Valid,H5,251,Found,1990,27.56667,3.81667,"(27.56667, 3.81667)"
659f34b2c72de7d60a624364,Acfer 151,160,Valid,H5,218,Found,1990,27.46667,3.71667,"(27.46667, 3.71667)"
659f34b2c72de7d60a62436b,Acfer 158,167,Valid,H4/5,422,Found,1990,27.66667,4.21667,"(27.66667, 4.21667)"
659f34b2c72de7d60a62436d,Acfer 160,169,Valid,LL3.8-6,433,Found,1990,27.46667,3.71667,"(27.46667, 3.71667)"
659f34b2c72de7d60a62436f,Acfer 162,171,Valid,H3-6,1281,Found,1990,27.66667,4.01667,"(27.66667, 4.01667)"
659f34b2c72de7d60a62436e,Acfer 161,170,Valid,H5,604,Found,1990,27.75,4.43333,"(27.75, 4.43333)"
659f34b2c72de7d60a62436c,Acfer 159,168,Valid,H3.8,123,Found,1990,27.5,3.93333,"(27.5, 3.93333)"
659f34b2c72de7d60a624370,Acfer 163,172,Valid,H3.8-5,125,Found,1990,27.7,4.35,"(27.7, 4.35)"
659f34b2c72de7d60a624362,Acfer 149,158,Valid,L/LL6,394,Found,1990,27.58333,4.05,"(27.58333, 4.05)"
659f34b2c72de7d60a624371,Acfer 164,173,Valid,H5,43,Found,1990,27.53333,4.18333,"(27.53333, 4.18333)"
659f34b2c72de7d60a624372,Acfer 166,175,Valid,H3-5,2476,Found,1990,27.51667,4.23333,"(27.51667, 4.23333)"
659f34b2c72de7d60a624373,Acfer 165,174,Valid,H5-6,84,Found,1990,27.56667,4.33333,"(27.56667, 4.33333)"
659f34b2c72de7d60a624374,Acfer 167,176,Valid,L5,157,Found,1990,27.51667,4.0,"(27.51667, 4.0)"
659f34b2c72de7d60a624375,Dominion Range 03242,32594,Valid,H5,67.2,Found,2002,,,
659f34b2c72de7d60a624376,Acfer 168,177,Valid,L6,211,Found,1990,27.6,3.98333,"(27.6, 3.98333)"
659f34b2c72de7d60a624377,Acfer 169,178,Valid,H3.8/4,559,Found,1990,27.73333,4.11667,"(27.73333, 4.11667)"
659f34b2c72de7d60a624379,Acfer 173,181,Valid,H6,262,Found,1990,27.65,4.03333,"(27.65, 4.03333)"
659f34b2c72de7d60a624378,Acfer 171,179,Valid,H3.7,313,Found,1990,27.65,4.25,"(27.65, 4.25)"
659f34b2c72de7d60a62437a,Acfer 172,180,Valid,L6,766,Found,1990,27.66667,4.16667,"(27.66667, 4.16667)"
659f34b2c72de7d60a62437b,Acfer 174,182,Valid,LL6,127,Found,1990,27.48333,3.86667,"(27.48333, 3.86667)"
659f34b2c72de7d60a62437c,Acfer 176,184,Valid,LL5-6,320,Found,1990,27.48333,3.85,"(27.48333, 3.85)"
659f34b2c72de7d60a62437d,Acfer 175,183,Valid,LL5-6,153,Found,1990,27.48333,3.85,"(27.48333, 3.85)"
659f34b2c72de7d60a62437e,Acfer 177,185,Valid,LL5-6,721,Found,1990,27.48333,3.85,"(27.48333, 3.85)"
659f34b2c72de7d60a62437f,Acfer 178,186,Valid,H3.7,488,Found,1990,27.48333,3.75,"(27.48333, 3.75)"
659f34b2c72de7d60a624380,Acfer 179,187,Valid,L6,163,Found,1990,27.46667,3.75,"(27.46667, 3.75)"
659f34b2c72de7d60a624381,Acfer 180,188,Valid,H3.9-5,103,Found,1990,27.6,4.16667,"(27.6, 4.16667)"
659f34b2c72de7d60a624382,Acfer 181,189,Valid,L6,245,Found,1990,27.66667,4.2,"(27.66667, 4.2)"
659f34b2c72de7d60a624383,Acfer 182,190,Valid,CH3,166,Found,1990,27.7,4.35,"(27.7, 4.35)"
659f34b2c72de7d60a624384,Acfer 183,191,Valid,H5,114,Found,1990,27.58333,4.16667,"(27.58333, 4.16667)"
659f34b2c72de7d60a624385,Acfer 184,192,Valid,H5,311,Found,1990,27.56667,4.01667,"(27.56667, 4.01667)"
659f34b2c72de7d60a624386,Acfer 185,193,Valid,LL5,109,Found,1990,27.53333,3.83333,"(27.53333, 3.83333)"
659f34b2c72de7d60a624388,Acfer 186,194,Valid,CR2,315,Found,1990,27.46667,3.86667,"(27.46667, 3.86667)"
659f34b2c72de7d60a624387,Acfer 187,195,Valid,CR2,234,Found,1990,27.46667,3.9,"(27.46667, 3.9)"
659f34b2c72de7d60a624389,Acfer 188,196,Valid,H3.9/4,252,Found,1990,27.58333,4.11667,"(27.58333, 4.11667)"
659f34b2c72de7d60a62438a,Acfer 189,197,Valid,H6,53,Found,1990,27.6,4.18333,"(27.6, 4.18333)"
659f34b2c72de7d60a62438b,Acfer 190,198,Valid,L6,4439,Found,1990,27.7,4.3,"(27.7, 4.3)"
659f34b2c72de7d60a62438d,Acfer 192,200,Valid,H3.9-5,219,Found,1990,27.65,4.2,"(27.65, 4.2)"
659f34b2c72de7d60a62438c,Acfer 191,199,Valid,L6,188,Found,1990,27.7,4.3,"(27.7, 4.3)"
659f34b2c72de7d60a62438f,Acfer 194,202,Valid,H5,361,Found,1991,27.49944,3.68889,"(27.49944, 3.68889)"
659f34b2c72de7d60a62438e,Acfer 193,201,Valid,LL4-6,157,Found,1990,27.56667,3.95,"(27.56667, 3.95)"
659f34b2c72de7d60a624392,Acfer 197,205,Valid,L6,115,Found,1991,27.55583,4.14,"(27.55583, 4.14)"
659f34b2c72de7d60a624390,Acfer 195,203,Valid,H6,233,Found,1991,27.52472,3.81139,"(27.52472, 3.81139)"
659f34b2c72de7d60a624391,Acfer 196,204,Valid,H5,29,Found,1991,27.57694,4.03389,"(27.57694, 4.03389)"
659f34b2c72de7d60a624393,Acfer 198,206,Valid,H6,267,Found,1991,27.51694,3.79139,"(27.51694, 3.79139)"
659f34b2c72de7d60a624394,Acfer 199,207,Valid,L4,215,Found,1991,27.48028,3.85139,"(27.48028, 3.85139)"
659f34b2c72de7d60a624395,Acfer 200,208,Valid,H3-6,1301,Found,1991,27.50194,3.92111,"(27.50194, 3.92111)"
659f34b2c72de7d60a624396,Acfer 201,209,Valid,L5,55,Found,1991,27.59222,3.91806,"(27.59222, 3.91806)"
659f34b2c72de7d60a624397,Acfer 202,210,Valid,CO3.5,389,Found,1991,27.50889,4.60167,"(27.50889, 4.60167)"
659f34b2c72de7d60a624399,Acfer 204,212,Valid,H3,64,Found,1991,27.64639,3.98306,"(27.64639, 3.98306)"
659f34b2c72de7d60a624398,Acfer 203,211,Valid,H5,292,Found,1991,27.57806,4.36917,"(27.57806, 4.36917)"
659f34b2c72de7d60a62439a,Acfer 205,213,Valid,H5,746,Found,1991,27.7375,4.32806,"(27.7375, 4.32806)"
659f34b2c72de7d60a62439b,Acfer 206,214,Valid,H5,1229,Found,1991,27.69083,4.37861,"(27.69083, 4.37861)"
659f34b2c72de7d60a62439c,Acfer 207,215,Valid,CH3,105,Found,1991,27.68806,4.37194,"(27.68806, 4.37194)"
659f34b2c72de7d60a62439d,Acfer 208,216,Valid,LL5,510,Found,1991,27.50472,3.88194,"(27.50472, 3.88194)"
659f34b2c72de7d60a62439e,Acfer 209,217,Valid,CR2,475,Found,1991,27.50472,3.88194,"(27.50472, 3.88194)"
659f34b2c72de7d60a62439f,Acfer 210,218,Valid,H3.7,720,Found,1991,27.49722,3.87028,"(27.49722, 3.87028)"
659f34b2c72de7d60a6243a0,Acfer 211,219,Valid,H3.9,1009,Found,1991,27.46472,3.78167,"(27.46472, 3.78167)"
659f34b2c72de7d60a6243a1,Acfer 212,220,Valid,H5,1340,Found,1991,27.61278,3.71361,"(27.61278, 3.71361)"
659f34b2c72de7d60a6243a2,Acfer 213,221,Valid,L6,526,Found,1991,27.68111,4.30694,"(27.68111, 4.30694)"
659f34b2c72de7d60a6243a3,Acfer 214,222,Valid,CH3,612,Found,1991,27.69,4.37861,"(27.69, 4.37861)"
659f34b2c72de7d60a6243a4,Acfer 215,223,Valid,L5,107,Found,1991,27.64028,4.17056,"(27.64028, 4.17056)"
659f34b2c72de7d60a6243a7,Dominion Range 03243,32595,Valid,H5,136.9,Found,2002,,,
659f34b2c72de7d60a6243a5,Acfer 216,224,Valid,L6,293,Found,1991,27.59972,4.90361,"(27.59972, 4.90361)"
659f34b2c72de7d60a6243a8,Acfer 218,226,Valid,L6,114,Found,1991,27.54472,3.74306,"(27.54472, 3.74306)"
659f34b2c72de7d60a6243a9,Acfer 219,227,Valid,H6,2611,Found,1991,27.52139,3.79139,"(27.52139, 3.79139)"
659f34b2c72de7d60a6243aa,Acfer 220,228,Valid,H5,117,Found,1991,27.52417,3.79694,"(27.52417, 3.79694)"
659f34b2c72de7d60a6243ab,Acfer 221,229,Valid,H5/6,812,Found,1991,27.5325,3.81361,"(27.5325, 3.81361)"
659f34b2c72de7d60a6243a6,Acfer 217,225,Valid,R3.8-5,174,Found,1991,27.59444,3.88583,"(27.59444, 3.88583)"
659f34b2c72de7d60a6243ac,Acfer 222,230,Valid,H5/6,334,Found,1991,27.54194,3.82778,"(27.54194, 3.82778)"
659f34b2c72de7d60a6243ad,Acfer 223,231,Valid,L/LL6,1398,Found,1991,27.54194,3.82778,"(27.54194, 3.82778)"
659f34b2c72de7d60a6243ae,Acfer 224,232,Valid,H5/6,85,Found,1991,27.63889,3.93444,"(27.63889, 3.93444)"
659f34b2c72de7d60a6243af,Acfer 225,233,Valid,H3,255,Found,1991,27.64528,3.94389,"(27.64528, 3.94389)"
659f34b2c72de7d60a6243b1,Acfer 227,235,Valid,H6,78,Found,1991,27.66861,4.425,"(27.66861, 4.425)"
659f34b2c72de7d60a6243b0,Acfer 226,234,Valid,H5,221,Found,1991,27.68444,3.99389,"(27.68444, 3.99389)"
659f34b2c72de7d60a6243b2,Acfer 228,236,Valid,L5,2285,Found,1991,27.57389,4.11972,"(27.57389, 4.11972)"
659f34b2c72de7d60a6243b3,Acfer 229,237,Valid,H5,325,Found,1991,27.82611,4.24611,"(27.82611, 4.24611)"
659f34b2c72de7d60a6243b4,Acfer 230,238,Valid,H5,69,Found,1991,27.74056,4.30833,"(27.74056, 4.30833)"
659f34b2c72de7d60a6243b5,Acfer 231,239,Valid,H4/5,218,Found,1991,27.73472,4.31611,"(27.73472, 4.31611)"
659f34b2c72de7d60a6243b6,Acfer 232,240,Valid,H5,725,Found,1991,27.73944,4.32833,"(27.73944, 4.32833)"
659f34b2c72de7d60a6243b7,Acfer 233,241,Valid,H5/6,242,Found,1991,27.71722,4.44806,"(27.71722, 4.44806)"
659f34b2c72de7d60a6243b8,Acfer 234,242,Valid,"Iron, IAB-ung",621,Found,1991,27.50111,4.09861,"(27.50111, 4.09861)"
659f34b2c72de7d60a6243b9,Acfer 235,243,Valid,H5,461,Found,1991,27.51889,4.01667,"(27.51889, 4.01667)"
659f34b2c72de7d60a6243ba,Acfer 236,244,Valid,LL6,81,Found,1991,27.51056,3.89111,"(27.51056, 3.89111)"
659f34b2c72de7d60a6243bb,Acfer 237,245,Valid,H3,673,Found,1991,27.49167,3.83278,"(27.49167, 3.83278)"
659f34b2c72de7d60a6243bc,Acfer 238,246,Valid,H4/5,311,Found,1991,27.50361,3.67306,"(27.50361, 3.67306)"
659f34b2c72de7d60a6243bd,Acfer 239,247,Valid,H6,160,Found,1991,27.48444,3.66639,"(27.48444, 3.66639)"
659f34b2c72de7d60a6243be,Acfer 240,248,Valid,L6,342,Found,1991,27.49833,3.69444,"(27.49833, 3.69444)"
659f34b2c72de7d60a6243c0,Acfer 242,250,Valid,L6,318,Found,1991,27.52111,3.77333,"(27.52111, 3.77333)"
659f34b2c72de7d60a6243bf,Acfer 241,249,Valid,L6,86,Found,1991,27.51583,3.72722,"(27.51583, 3.72722)"
659f34b2c72de7d60a6243c1,Acfer 244,252,Valid,H6,2045,Found,1991,27.52472,3.80972,"(27.52472, 3.80972)"
659f34b2c72de7d60a6243c2,Acfer 245,253,Valid,H5,75,Found,1991,27.56389,3.92639,"(27.56389, 3.92639)"
659f34b2c72de7d60a6243c3,Acfer 246,254,Valid,L6,923,Found,1991,27.69222,3.32167,"(27.69222, 3.32167)"
659f34b2c72de7d60a6243c4,Acfer 247,255,Valid,L4,60,Found,1991,27.63611,4.03139,"(27.63611, 4.03139)"
659f34b2c72de7d60a6243c5,Acfer 248,256,Valid,L3.9/4,402,Found,1991,27.63556,4.02528,"(27.63556, 4.02528)"
